city,timestamp,PM25,PM10,SO2,NO2,CO,O3,temperature,humidity,wind_speed,AQI
beijing,2025-09-09 03:00:00,71.2,76.4,88.6,78.9,1.16,71.0,27.2,62,0.6944444444444444,99
beijing,2025-09-09 04:00:00,65.2,70.1,87.5,75.0,1.058,104.0,29.0,55,0.8055555555555555,94
beijing,2025-09-09 05:00:00,62.6,67.1,81.5,67.0,0.959,141.0,30.6,50,1.5555555555555554,84
beijing,2025-09-09 06:00:00,62.4,66.4,74.9,63.3,0.885,164.0,31.3,48,2.4166666666666665,84
beijing,2025-09-09 07:00:00,59.8,63.6,67.6,64.8,0.849,167.0,30.8,50,3.2777777777777777,81
beijing,2025-09-09 08:00:00,58.3,62.6,59.9,70.6,0.837,157.0,30.7,51,3.138888888888889,88
beijing,2025-09-09 09:00:00,66.1,70.3,56.7,85.9,0.831,135.0,29.6,57,2.4722222222222223,103
beijing,2025-09-09 10:00:00,102.2,105.7,63.1,121.2,0.838,95.0,29.1,60,1.9166666666666667,134
beijing,2025-09-09 11:00:00,124.3,128.1,74.2,166.1,0.852,44.0,28.7,62,2.138888888888889,163
beijing,2025-09-09 12:00:00,84.5,88.0,61.9,142.6,0.831,37.0,28.2,65,0.75,131
beijing,2025-09-09 13:00:00,66.6,70.3,58.6,129.8,0.744,38.0,27.4,67,0.8333333333333333,125
beijing,2025-09-09 14:00:00,61.5,67.5,54.1,112.3,0.623,39.0,26.5,71,0.2777777777777778,116
beijing,2025-09-09 15:00:00,67.1,72.6,50.6,100.6,0.525,36.0,25.4,75,2.361111111111111,110
beijing,2025-09-09 16:00:00,70.8,75.7,49.5,101.5,0.47,27.0,20.9,87,3.9166666666666665,111
beijing,2025-09-09 17:00:00,79.2,83.6,49.4,108.1,0.438,15.0,21.0,85,2.944444444444444,114
beijing,2025-09-09 18:00:00,76.4,80.6,48.9,111.1,0.431,6.0,20.9,88,3.0555555555555554,116
beijing,2025-09-09 19:00:00,72.4,76.4,46.7,105.7,0.449,2.0,21.2,88,1.4444444444444444,113
beijing,2025-09-09 20:00:00,70.8,75.0,44.2,96.5,0.492,0.0,21.0,87,2.25,108
beijing,2025-09-09 21:00:00,72.6,76.8,43.3,88.0,0.565,1.0,20.6,88,1.5555555555555554,104
beijing,2025-09-09 22:00:00,74.5,78.9,45.3,82.1,0.7,1.0,20.3,89,2.0277777777777777,101
beijing,2025-09-09 23:00:00,82.7,86.4,49.1,76.9,0.864,3.0,20.7,86,1.1388888888888888,110
beijing,2025-09-10 00:00:00,61.9,65.0,55.4,65.9,0.969,15.0,21.8,80,1.1944444444444444,84
beijing,2025-09-10 01:00:00,48.3,51.2,57.9,60.8,0.961,42.0,23.1,74,0.8333333333333333,76
beijing,2025-09-10 02:00:00,43.1,45.5,61.4,53.9,0.893,80.0,24.9,67,0.6111111111111112,67
beijing,2025-09-10 03:00:00,44.4,46.4,63.8,49.5,0.833,109.0,26.3,61,0.7222222222222222,62
beijing,2025-09-10 04:00:00,46.6,48.7,64.3,49.1,0.806,123.0,27.2,57,0.6111111111111112,64
beijing,2025-09-10 05:00:00,50.2,52.4,63.8,51.1,0.787,128.0,28.3,52,0.6111111111111112,69
beijing,2025-09-10 06:00:00,55.1,57.5,62.4,55.5,0.766,127.0,28.9,50,0.8611111111111112,75
beijing,2025-09-10 07:00:00,56.7,59.8,59.2,61.4,0.719,120.0,29.4,48,1.027777777777778,77
beijing,2025-09-10 08:00:00,59.8,63.1,55.1,69.7,0.67,106.0,29.7,48,1.4166666666666665,87
beijing,2025-09-10 09:00:00,64.7,67.8,53.4,82.4,0.689,87.0,29.6,48,1.8611111111111112,101
beijing,2025-09-10 10:00:00,87.8,90.3,56.6,104.6,0.832,58.0,29.4,48,2.055555555555556,116
beijing,2025-09-10 11:00:00,112.9,115.5,62.2,131.3,1.041,24.0,28.2,54,1.5,147
beijing,2025-09-10 12:00:00,156.9,160.2,68.9,142.1,1.215,0.0,27.1,61,2.0,207
beijing,2025-09-10 13:00:00,156.9,160.2,68.9,138.4,1.315,0.0,26.3,66,1.027777777777778,207
beijing,2025-09-10 14:00:00,156.0,159.3,68.7,133.1,1.379,0.0,25.7,70,1.1944444444444444,206
beijing,2025-09-10 15:00:00,151.3,154.6,67.4,127.8,1.416,0.0,25.2,74,0.8611111111111112,201
beijing,2025-09-10 16:00:00,144.4,147.6,64.0,123.0,1.429,0.0,25.2,75,0.5,192
beijing,2025-09-10 17:00:00,138.8,142.0,59.5,118.1,1.416,0.0,24.9,77,0.4722222222222222,184
beijing,2025-09-10 18:00:00,136.4,140.2,55.7,112.9,1.378,0.0,24.3,81,0.5833333333333334,181
beijing,2025-09-10 19:00:00,135.0,138.3,52.8,106.8,1.279,1.0,23.8,84,0.6666666666666666,179
beijing,2025-09-10 20:00:00,133.6,136.4,50.8,100.3,1.155,2.0,23.1,89,1.25,177
beijing,2025-09-10 21:00:00,132.2,135.0,51.0,94.5,1.116,4.0,22.6,90,1.4444444444444444,175
beijing,2025-09-10 22:00:00,125.3,127.6,55.1,89.0,1.28,8.0,22.3,90,1.5555555555555554,165
beijing,2025-09-10 23:00:00,129.9,131.8,61.4,84.0,1.528,13.0,22.4,88,1.472222222222222,171
beijing,2025-09-11 00:00:00,120.6,122.9,68.7,75.4,1.612,17.0,23.1,83,1.4444444444444444,158
beijing,2025-09-11 01:00:00,113.4,115.7,72.2,81.0,1.362,26.0,25.3,73,1.3888888888888888,148
beijing,2025-09-11 02:00:00,93.6,97.3,76.4,87.9,0.949,40.0,27.5,62,2.4722222222222223,123
beijing,2025-09-11 03:00:00,73.3,79.6,75.7,88.0,0.631,58.0,29.0,55,4.5,104
beijing,2025-09-11 04:00:00,59.5,68.0,65.4,74.2,0.521,86.0,30.1,50,4.0,93
beijing,2025-09-11 05:00:00,52.2,60.8,50.0,53.5,0.508,118.0,30.8,46,3.6944444444444446,72
beijing,2025-09-11 06:00:00,46.6,55.1,37.6,38.3,0.512,141.0,31.0,46,3.7777777777777777,64
beijing,2025-09-11 07:00:00,43.0,51.2,30.3,30.9,0.509,150.0,31.1,46,4.055555555555555,60
beijing,2025-09-11 08:00:00,40.6,48.8,25.8,29.0,0.524,149.0,30.7,48,4.027777777777778,57
beijing,2025-09-11 09:00:00,41.3,49.5,25.5,38.7,0.557,135.0,30.1,50,3.888888888888889,58
beijing,2025-09-11 10:00:00,53.6,60.3,31.8,70.1,0.619,96.0,29.5,54,3.4444444444444446,88
beijing,2025-09-11 11:00:00,79.2,85.7,42.2,113.1,0.698,43.0,29.0,56,2.25,117
beijing,2025-09-11 12:00:00,118.0,128.5,53.4,135.5,0.759,2.0,28.5,58,1.972222222222222,154
beijing,2025-09-11 13:00:00,124.3,134.6,56.2,131.8,0.799,3.0,27.2,65,1.472222222222222,163
beijing,2025-09-11 14:00:00,122.9,132.2,60.0,126.4,0.821,4.0,26.7,67,2.388888888888889,161
beijing,2025-09-11 15:00:00,119.7,128.5,61.4,120.7,0.798,5.0,26.1,70,2.111111111111111,157
beijing,2025-09-11 16:00:00,114.6,122.5,58.5,114.9,0.689,5.0,25.2,74,2.611111111111111,150
beijing,2025-09-11 17:00:00,107.8,115.0,53.4,108.8,0.536,5.0,24.5,77,2.5555555555555554,141
beijing,2025-09-11 18:00:00,98.7,104.8,48.9,102.4,0.431,5.0,23.9,80,2.0277777777777777,130
beijing,2025-09-11 19:00:00,90.1,95.5,45.4,95.5,0.406,4.0,23.5,83,1.75,119
beijing,2025-09-11 20:00:00,85.2,89.6,42.4,88.4,0.43,3.0,23.0,86,1.5277777777777777,113
beijing,2025-09-11 21:00:00,83.8,87.8,41.9,82.2,0.506,3.0,22.5,88,1.472222222222222,111
beijing,2025-09-11 22:00:00,87.1,90.6,45.0,76.9,0.679,3.0,22.1,91,1.3611111111111112,115
beijing,2025-09-11 23:00:00,96.9,99.9,50.4,72.5,0.904,4.0,22.1,90,0.8055555555555555,127
beijing,2025-09-12 00:00:00,127.6,131.8,64.1,77.3,1.05,6.0,22.5,86,0.6944444444444444,168
beijing,2025-09-12 01:00:00,105.5,111.1,72.6,77.5,1.051,12.0,23.8,85,0.38888888888888884,138
beijing,2025-09-12 02:00:00,96.6,102.9,83.7,77.4,0.973,20.0,25.7,73,0.05555555555555556,127
beijing,2025-09-12 03:00:00,83.8,91.0,87.9,75.5,0.878,31.0,27.5,58,0.8333333333333333,111
beijing,2025-09-12 04:00:00,66.6,76.4,78.5,69.4,0.77,47.0,29.5,41,2.0277777777777777,90
beijing,2025-09-12 05:00:00,52.9,64.3,62.0,61.5,0.644,65.0,30.1,36,2.861111111111111,77
beijing,2025-09-12 06:00:00,45.3,56.3,48.8,56.4,0.552,77.0,30.1,33,3.0,70
beijing,2025-09-12 07:00:00,41.3,51.6,41.9,54.9,0.507,82.0,30.7,29,2.8055555555555554,69
beijing,2025-09-12 08:00:00,39.2,48.8,38.2,56.2,0.496,81.0,30.2,32,2.972222222222222,70
beijing,2025-09-12 09:00:00,40.9,49.6,38.5,63.4,0.526,72.0,29.6,34,2.5833333333333335,79
beijing,2025-09-12 10:00:00,65.0,71.7,44.7,81.7,0.63,50.0,28.6,40,2.388888888888889,101
beijing,2025-09-12 11:00:00,94.3,101.0,54.9,105.8,0.776,21.0,27.6,46,2.361111111111111,124
beijing,2025-09-12 12:00:00,115.5,126.7,61.0,117.1,0.878,0.0,26.7,51,2.1666666666666665,151
beijing,2025-09-12 13:00:00,130.4,142.0,67.1,115.2,0.898,0.0,26.0,60,2.2777777777777777,172
beijing,2025-09-12 14:00:00,142.5,154.6,75.4,112.5,0.874,0.0,25.4,64,1.6944444444444442,189
beijing,2025-09-12 15:00:00,158.3,170.9,81.0,109.6,0.836,0.0,24.6,68,1.4166666666666665,208
beijing,2025-09-12 16:00:00,163.9,176.0,81.6,106.9,0.778,0.0,24.0,71,1.3888888888888888,214
beijing,2025-09-12 17:00:00,156.9,169.0,79.4,104.2,0.705,0.0,23.4,73,1.0555555555555556,207
beijing,2025-09-12 18:00:00,152.3,164.4,76.5,101.1,0.663,0.0,22.9,76,0.5833333333333334,202
beijing,2025-09-12 19:00:00,147.6,159.7,72.7,97.5,0.653,0.0,22.4,78,0.41666666666666663,197
beijing,2025-09-12 20:00:00,140.6,152.7,68.1,93.6,0.674,0.0,21.7,82,0.19444444444444442,187
beijing,2025-09-12 21:00:00,136.4,147.1,65.5,89.7,0.769,0.0,21.2,85,0.11111111111111112,181
beijing,2025-09-12 22:00:00,136.0,145.3,66.3,84.8,1.045,1.0,20.8,86,0.5,180
beijing,2025-09-12 23:00:00,137.8,145.3,69.1,79.8,1.395,3.0,20.7,87,0.75,183
beijing,2025-09-13 00:00:00,152.3,159.7,82.4,83.2,1.547,7.0,21.7,82,0.6111111111111112,202
beijing,2025-09-13 01:00:00,125.7,135.0,80.3,88.0,1.307,14.0,23.8,72,0.8611111111111112,165
beijing,2025-09-13 02:00:00,103.6,112.9,77.0,93.9,0.868,26.0,25.9,62,2.0,136
beijing,2025-09-13 03:00:00,70.8,80.1,70.9,93.2,0.539,41.0,27.5,52,3.2777777777777777,107
beijing,2025-09-13 04:00:00,56.5,64.3,59.5,79.3,0.462,64.0,28.5,49,3.333333333333333,99
beijing,2025-09-13 05:00:00,49.9,56.6,45.3,58.7,0.494,91.0,28.7,48,4.0,73
beijing,2025-09-13 06:00:00,46.8,52.4,34.9,43.7,0.52,111.0,29.6,46,4.75,65
beijing,2025-09-13 07:00:00,45.9,50.9,31.2,37.9,0.484,119.0,30.0,45,5.138888888888888,64
beijing,2025-09-13 08:00:00,47.0,51.1,31.1,37.8,0.441,120.0,29.3,48,4.916666666666666,65
beijing,2025-09-13 09:00:00,50.6,53.8,32.5,44.3,0.437,112.0,28.9,51,5.472222222222222,70
beijing,2025-09-13 10:00:00,59.6,62.2,35.3,62.9,0.502,88.0,28.5,55,2.972222222222222,81
beijing,2025-09-13 11:00:00,66.6,68.7,39.4,88.2,0.605,56.0,28.1,57,2.7222222222222223,104
beijing,2025-09-13 12:00:00,81.3,81.7,48.4,127.8,0.703,5.0,27.1,62,1.0,124
beijing,2025-09-13 13:00:00,82.7,83.4,48.6,124.9,0.781,4.0,23.9,82,0.8611111111111112,122
beijing,2025-09-13 14:00:00,87.3,88.0,48.8,120.6,0.853,2.0,23.8,81,1.0,120
beijing,2025-09-13 15:00:00,99.0,100.1,48.4,115.7,0.92,1.0,23.6,80,1.1388888888888888,130
beijing,2025-09-13 16:00:00,112.5,113.6,46.9,110.1,0.997,0.0,23.3,80,1.25,147
beijing,2025-09-13 17:00:00,117.3,118.5,44.7,103.9,1.069,0.0,22.9,82,0.75,153
beijing,2025-09-13 18:00:00,114.3,115.7,43.0,97.7,1.087,0.0,22.3,85,1.1666666666666667,149
beijing,2025-09-13 19:00:00,107.1,108.5,41.9,91.6,0.984,0.0,21.5,89,1.1666666666666667,140
beijing,2025-09-13 20:00:00,102.9,104.3,41.1,85.5,0.827,1.0,20.8,92,1.777777777777778,135
beijing,2025-09-13 21:00:00,101.3,102.7,41.3,79.4,0.773,2.0,20.1,95,1.5833333333333333,133
beijing,2025-09-13 22:00:00,100.8,102.0,42.7,72.6,0.96,3.0,19.5,97,1.6388888888888888,132
beijing,2025-09-13 23:00:00,102.7,103.8,45.0,65.8,1.251,5.0,19.5,95,1.2777777777777777,135
beijing,2025-09-14 00:00:00,101.3,102.0,45.9,60.2,1.388,8.0,20.3,90,1.4166666666666665,133
beijing,2025-09-14 01:00:00,89.2,96.9,50.9,62.0,1.218,23.0,22.6,83,1.027777777777778,118
beijing,2025-09-14 02:00:00,77.1,115.7,57.3,64.0,0.894,43.0,25.0,64,0.8055555555555555,103
beijing,2025-09-14 03:00:00,71.0,182.1,57.7,61.1,0.618,62.0,28.9,35,2.4722222222222223,116
beijing,2025-09-14 04:00:00,61.5,236.6,46.3,47.8,0.46,79.0,30.7,20,4.888888888888889,143
beijing,2025-09-14 05:00:00,49.5,222.6,28.9,29.7,0.351,94.0,30.8,20,4.666666666666667,136
beijing,2025-09-14 06:00:00,41.1,183.5,15.9,19.0,0.283,101.0,31.2,20,4.222222222222222,117
beijing,2025-09-14 07:00:00,35.0,144.8,11.3,21.0,0.257,97.0,31.2,19,4.0,97
beijing,2025-09-14 08:00:00,31.3,112.2,11.1,30.2,0.273,85.0,30.7,20,3.7777777777777777,81
beijing,2025-09-14 09:00:00,34.0,88.9,13.4,42.8,0.321,69.0,30.0,21,3.3055555555555554,69
beijing,2025-09-14 10:00:00,63.1,95.7,18.9,60.9,0.407,46.0,29.1,23,2.6666666666666665,85
beijing,2025-09-14 11:00:00,82.9,106.4,27.0,82.3,0.524,19.0,28.1,26,2.8055555555555554,110
beijing,2025-09-14 12:00:00,65.9,77.1,30.0,94.2,0.646,0.0,27.9,27,2.1666666666666665,107
beijing,2025-09-14 13:00:00,63.8,72.4,30.7,89.9,0.798,0.0,28.2,28,1.9444444444444444,105
beijing,2025-09-14 14:00:00,62.9,71.2,31.7,84.0,0.955,0.0,26.2,36,1.5,102
beijing,2025-09-14 15:00:00,69.4,77.8,32.0,78.5,1.012,0.0,25.0,40,2.0277777777777777,98
beijing,2025-09-14 16:00:00,74.7,82.4,31.0,74.5,0.873,0.0,23.9,43,2.0277777777777777,100
beijing,2025-09-14 17:00:00,76.6,83.6,29.3,71.0,0.634,0.0,22.6,45,2.2777777777777777,102
beijing,2025-09-14 18:00:00,72.9,79.6,28.2,67.7,0.479,0.0,21.8,48,1.6666666666666665,97
beijing,2025-09-14 19:00:00,66.1,73.1,27.8,64.1,0.473,0.0,21.1,50,1.8055555555555556,89
beijing,2025-09-14 20:00:00,54.7,62.4,27.9,60.7,0.55,0.0,20.7,51,1.0833333333333333,76
beijing,2025-09-14 21:00:00,48.4,57.2,29.2,57.9,0.695,0.0,20.5,52,0.5,72
beijing,2025-09-14 22:00:00,49.8,59.3,32.5,56.5,0.994,0.0,20.6,52,0.888888888888889,71
beijing,2025-09-14 23:00:00,58.9,68.0,36.9,55.8,1.361,0.0,20.7,51,1.611111111111111,80
beijing,2025-09-15 00:00:00,69.6,80.6,42.2,54.9,1.527,3.0,20.8,48,1.5,93
beijing,2025-09-15 01:00:00,54.2,70.8,44.0,52.7,1.3,10.0,22.4,48,1.6388888888888888,74
beijing,2025-09-15 02:00:00,44.6,65.2,46.4,49.6,0.872,19.0,22.9,48,1.972222222222222,62
beijing,2025-09-15 03:00:00,42.5,61.7,46.8,46.6,0.551,28.0,23.4,49,1.5277777777777777,59
beijing,2025-09-15 04:00:00,39.2,56.5,43.4,43.1,0.47,35.0,22.4,57,1.611111111111111,55
beijing,2025-09-15 05:00:00,43.5,65.0,38.1,39.6,0.497,42.0,22.8,57,2.5833333333333335,61
beijing,2025-09-15 06:00:00,44.1,65.4,34.1,38.9,0.538,47.0,23.2,59,2.111111111111111,61
beijing,2025-09-15 07:00:00,42.1,60.5,32.4,42.0,0.557,50.0,23.7,60,2.0833333333333335,59
beijing,2025-09-15 08:00:00,43.0,59.8,32.0,47.9,0.59,52.0,24.3,59,1.5277777777777777,60
beijing,2025-09-15 09:00:00,46.1,61.7,32.8,56.5,0.659,48.0,23.9,61,2.055555555555556,71
beijing,2025-09-15 10:00:00,57.4,70.8,35.4,70.7,0.804,34.0,23.3,64,2.0,88
beijing,2025-09-15 11:00:00,68.9,82.0,39.3,87.7,0.984,14.0,22.9,66,0.8611111111111112,104
beijing,2025-09-15 12:00:00,70.8,80.3,49.6,80.2,1.097,0.0,22.6,67,1.6666666666666665,100
beijing,2025-09-15 13:00:00,83.6,93.1,50.7,78.6,1.091,0.0,23.0,66,1.0555555555555556,111
beijing,2025-09-15 14:00:00,89.4,97.3,52.0,76.4,1.018,0.0,22.8,66,2.055555555555556,118
beijing,2025-09-15 15:00:00,91.3,97.6,52.2,74.1,0.937,0.0,22.4,68,1.75,120
beijing,2025-09-15 16:00:00,88.0,93.6,50.2,72.1,0.853,0.0,22.2,70,1.611111111111111,116
beijing,2025-09-15 17:00:00,84.8,89.9,47.1,70.0,0.76,0.0,22.0,71,1.3055555555555556,112
beijing,2025-09-15 18:00:00,80.6,85.2,44.2,67.7,0.696,0.0,21.8,73,1.7222222222222223,107
beijing,2025-09-15 19:00:00,73.1,77.8,42.0,65.0,0.673,0.0,21.7,74,1.8055555555555556,98
beijing,2025-09-15 20:00:00,64.7,69.6,40.0,62.1,0.678,0.0,21.5,75,2.388888888888889,87
beijing,2025-09-15 21:00:00,59.1,63.8,38.6,59.0,0.711,0.0,21.3,76,2.25,80
beijing,2025-09-15 22:00:00,57.5,61.5,39.2,56.5,0.817,0.0,20.8,78,2.944444444444444,78
beijing,2025-09-15 23:00:00,62.4,66.4,40.4,53.9,0.951,1.0,21.8,67,3.861111111111111,84
beijing,2025-09-16 00:00:00,51.8,65.9,32.5,48.2,0.975,12.0,23.1,54,3.555555555555556,71
beijing,2025-09-16 01:00:00,36.0,60.8,25.2,36.9,0.777,31.0,25.0,35,5.777777777777778,55
beijing,2025-09-16 02:00:00,14.0,26.0,15.2,21.4,0.469,57.0,25.1,31,6.333333333333333,27
beijing,2025-09-16 03:00:00,9.6,14.8,7.9,10.8,0.246,74.0,25.3,32,6.305555555555555,23
beijing,2025-09-16 04:00:00,7.1,9.7,5.9,9.1,0.197,76.0,24.5,32,5.694444444444445,24
beijing,2025-09-16 05:00:00,5.9,7.3,6.6,12.2,0.232,69.0,24.5,31,5.333333333333333,22
beijing,2025-09-16 06:00:00,7.2,9.3,7.7,17.2,0.281,60.0,23.8,32,4.555555555555555,22
beijing,2025-09-16 07:00:00,12.2,21.8,8.1,23.7,0.318,52.0,22.7,38,3.861111111111111,30
beijing,2025-09-16 08:00:00,12.5,18.3,8.8,32.1,0.368,41.0,22.4,36,3.7777777777777777,40
beijing,2025-09-16 09:00:00,15.2,20.1,11.0,40.8,0.435,31.0,22.2,34,2.861111111111111,51
beijing,2025-09-16 10:00:00,25.6,28.9,16.1,50.4,0.538,20.0,21.7,36,1.8888888888888888,63
beijing,2025-09-16 11:00:00,45.3,47.5,22.6,60.2,0.657,8.0,21.2,39,1.8333333333333333,75
beijing,2025-09-16 12:00:00,58.8,63.6,28.4,64.4,0.735,0.0,21.1,41,2.2222222222222223,80
beijing,2025-09-16 13:00:00,64.0,66.4,29.6,62.6,0.743,0.0,22.6,32,3.0277777777777777,86
beijing,2025-09-16 14:00:00,65.9,67.3,31.1,60.1,0.71,0.0,22.2,32,2.888888888888889,89
beijing,2025-09-16 15:00:00,70.3,71.2,31.6,57.7,0.66,0.0,21.2,37,2.4722222222222223,94
beijing,2025-09-16 16:00:00,71.0,71.5,30.0,55.7,0.59,0.0,20.5,37,2.388888888888889,95
beijing,2025-09-16 17:00:00,63.6,63.8,27.2,53.8,0.504,0.0,20.0,36,2.611111111111111,86
beijing,2025-09-16 18:00:00,52.5,52.6,25.1,52.0,0.437,0.0,19.5,35,2.4166666666666665,72
beijing,2025-09-16 19:00:00,43.8,43.9,23.9,50.2,0.386,0.0,18.7,36,2.2222222222222223,63
beijing,2025-09-16 20:00:00,38.4,38.6,23.3,48.5,0.355,0.0,17.8,39,2.2222222222222223,61
beijing,2025-09-16 21:00:00,35.3,35.4,23.9,46.6,0.391,0.0,16.7,43,1.972222222222222,58
beijing,2025-09-16 22:00:00,34.5,34.6,26.7,44.5,0.568,0.0,15.9,46,1.8055555555555556,56
beijing,2025-09-16 23:00:00,42.6,42.8,30.9,42.3,0.813,0.0,15.8,45,1.6666666666666665,60
beijing,2025-09-17 00:00:00,51.2,51.3,34.3,39.6,0.951,2.0,16.9,41,1.2777777777777777,70
beijing,2025-09-17 01:00:00,46.0,46.2,39.0,41.1,0.882,7.0,18.9,39,1.4166666666666665,64
beijing,2025-09-17 02:00:00,39.1,39.5,45.1,42.9,0.706,16.0,20.7,32,1.6944444444444442,55
beijing,2025-09-17 03:00:00,30.7,31.2,46.9,42.1,0.548,26.0,21.9,27,2.5,53
beijing,2025-09-17 04:00:00,20.7,21.2,40.2,35.7,0.444,41.0,22.4,24,2.6666666666666665,45
beijing,2025-09-17 05:00:00,15.8,16.3,29.1,26.6,0.359,58.0,23.4,22,2.111111111111111,33
beijing,2025-09-17 06:00:00,12.3,12.6,20.7,21.0,0.307,70.0,24.1,19,1.8611111111111112,26
beijing,2025-09-17 07:00:00,11.2,11.2,17.1,20.0,0.287,77.0,25.0,17,2.138888888888889,25
beijing,2025-09-17 08:00:00,11.6,11.7,16.1,22.4,0.301,78.0,25.0,20,2.2222222222222223,28
beijing,2025-09-17 09:00:00,13.8,14.0,18.4,30.7,0.37,72.0,24.9,22,2.055555555555556,38
beijing,2025-09-17 10:00:00,32.9,33.1,26.4,50.7,0.541,51.0,25.0,22,0.38888888888888884,63
beijing,2025-09-17 11:00:00,54.9,55.8,37.6,76.6,0.768,21.0,22.9,28,2.25,96
beijing,2025-09-17 12:00:00,77.3,78.5,44.5,91.4,0.924,0.0,21.2,37,2.4166666666666665,106
beijing,2025-09-17 13:00:00,71.9,73.3,44.4,89.2,0.935,0.0,19.9,47,2.0277777777777777,105
beijing,2025-09-17 14:00:00,69.4,70.8,44.0,85.9,0.877,0.0,19.5,48,1.6944444444444442,103
beijing,2025-09-17 15:00:00,65.0,66.1,42.2,82.0,0.852,0.0,19.2,50,1.25,101
beijing,2025-09-17 16:00:00,58.7,59.0,38.0,77.4,0.937,0.0,18.9,51,1.027777777777778,97
beijing,2025-09-17 17:00:00,53.1,53.3,32.4,72.2,1.055,0.0,18.1,55,0.7777777777777777,90
beijing,2025-09-17 18:00:00,48.8,49.2,27.7,67.1,1.079,0.0,17.7,55,1.3333333333333333,84
beijing,2025-09-17 19:00:00,44.2,44.6,24.4,62.2,0.886,0.0,16.9,58,1.5555555555555554,78
beijing,2025-09-17 20:00:00,40.0,40.4,22.0,57.4,0.598,0.0,16.1,59,1.8055555555555556,72
beijing,2025-09-17 21:00:00,37.4,37.6,21.6,53.0,0.459,0.0,15.4,59,1.9166666666666667,66
beijing,2025-09-17 22:00:00,38.0,38.2,24.1,48.9,0.648,1.0,14.9,57,2.1666666666666665,61
beijing,2025-09-17 23:00:00,51.7,51.9,28.6,45.3,0.986,2.0,15.3,53,2.1666666666666665,71
beijing,2025-09-18 00:00:00,43.2,43.3,30.2,34.4,1.177,7.0,16.5,48,1.5,60
beijing,2025-09-18 01:00:00,40.0,40.5,29.5,33.8,1.057,22.0,19.0,41,1.611111111111111,56
beijing,2025-09-18 02:00:00,29.2,29.9,28.4,32.8,0.789,43.0,21.4,32,1.777777777777778,42
beijing,2025-09-18 03:00:00,16.2,16.6,26.7,31.1,0.569,61.0,23.3,28,1.5555555555555554,39
beijing,2025-09-18 04:00:00,12.1,12.3,23.5,26.6,0.467,74.0,24.7,27,0.9722222222222222,33
beijing,2025-09-18 05:00:00,10.6,10.6,19.7,21.3,0.413,85.0,25.8,22,0.3611111111111111,27
beijing,2025-09-18 06:00:00,11.3,11.3,17.8,21.0,0.39,88.0,26.4,20,0.3611111111111111,28
beijing,2025-09-18 07:00:00,13.1,13.1,18.6,28.7,0.396,82.0,26.6,20,0.6111111111111112,36
beijing,2025-09-18 08:00:00,15.3,15.3,21.4,41.3,0.432,68.0,26.5,21,0.7222222222222222,52
beijing,2025-09-18 09:00:00,20.4,20.4,26.0,55.1,0.489,53.0,26.0,23,1.5,69
beijing,2025-09-18 10:00:00,36.4,36.6,33.2,71.3,0.573,35.0,25.0,26,2.6666666666666665,89
beijing,2025-09-18 11:00:00,61.5,62.6,42.2,88.7,0.677,14.0,24.3,27,2.055555555555556,104
beijing,2025-09-18 12:00:00,75.0,75.7,51.1,101.9,0.767,0.0,23.8,29,1.5,111
beijing,2025-09-18 13:00:00,91.0,92.7,56.0,99.8,0.835,0.0,22.9,39,1.9166666666666667,120
beijing,2025-09-18 14:00:00,98.3,99.9,62.5,96.8,0.888,0.0,22.2,41,1.8333333333333333,129
beijing,2025-09-18 15:00:00,103.8,105.7,65.8,93.3,0.917,0.0,21.7,41,1.5833333333333333,136
beijing,2025-09-18 16:00:00,103.8,105.5,63.1,89.4,0.895,0.0,21.1,44,1.8333333333333333,136
beijing,2025-09-18 17:00:00,102.9,104.5,57.3,85.0,0.847,0.0,20.6,46,1.5833333333333333,135
beijing,2025-09-18 18:00:00,99.2,100.8,52.0,80.8,0.842,0.0,20.3,48,1.2777777777777777,130
beijing,2025-09-18 19:00:00,93.4,95.0,48.2,76.9,0.922,0.0,20.0,49,0.7222222222222222,123
beijing,2025-09-18 20:00:00,88.9,90.3,44.9,73.2,1.044,1.0,19.7,51,0.4722222222222222,117
beijing,2025-09-18 21:00:00,85.2,86.4,43.5,69.6,1.145,1.0,19.2,53,0.4444444444444445,113
beijing,2025-09-18 22:00:00,84.8,85.7,45.5,66.2,1.231,0.0,18.8,55,0.7777777777777777,112
beijing,2025-09-18 23:00:00,97.1,98.0,49.4,62.9,1.296,0.0,18.4,57,1.027777777777778,128
beijing,2025-09-19 00:00:00,100.4,101.3,56.0,50.0,1.253,3.0,18.6,58,1.2777777777777777,132
beijing,2025-09-19 01:00:00,71.2,72.4,56.2,53.9,1.007,12.0,19.2,58,2.055555555555556,95
beijing,2025-09-19 02:00:00,55.8,58.3,56.2,58.8,0.653,26.0,20.7,47,2.611111111111111,76
beijing,2025-09-19 03:00:00,37.1,40.2,53.2,59.3,0.39,40.0,22.0,40,3.416666666666667,74
beijing,2025-09-19 04:00:00,26.5,28.8,44.5,50.5,0.311,57.0,23.4,36,3.3611111111111107,63
beijing,2025-09-19 05:00:00,22.2,24.0,32.9,37.2,0.323,75.0,24.1,35,3.2499999999999996,46
beijing,2025-09-19 06:00:00,20.4,22.1,24.3,28.4,0.35,87.0,24.5,34,3.138888888888889,36
